hmid,wid,reflection_period,original_hm,cleaned_hm,modified,num_sentence,ground_truth_category,predicted_category,id,text,others
91695,259,3m,I visit with my girl friend zoo and we spent more time in zoo park.,I visit with my girl friend zoo and we spent more time in zoo park.,True,1,NA,bonding,618,visit girl friend zoo spent zoo park,4
91717,331,3m,I found my silver pinky ring which has been missing for over a year.,I found my silver pinky ring which has been missing for over a year.,True,1,NA,achievement,619,found silver pinky ring missed,0
91834,2254,3m,"I watched a video of my cousin's child pushing a chair and strengthening his leg muscles to walk on his own. His cheeks were so chubby, it filled me up with glee.","I watched a video of my cousin's child pushing a chair and strengthening his leg muscles to walk on his own. His cheeks were so chubby, it filled me up with glee.",True,2,NA,affection,620,watched video cousin child push chair strengthening leg muscles walk cheek chubby filled glee,3
92137,927,3m,"Three days ago on Monday, I went for a walk with my mother.  This made me feel happy because I recently have not had the time to go and see her.","Three days ago on Monday, I went for a walk with my mother.  This made me feel happy because I recently have not had the time to go and see her.",True,2,affection,affection,621,days monday walk mother feel recently,1
92232,2266,3m,I danced with my brother at my niece's wedding.,I danced with my brother at my niece's wedding.,True,1,NA,affection,622,dance brother niece wedding,5
92316,3297,3m,When my boss let me know that he appreciated the job I was doing.,When my boss let me know that he appreciated the job I was doing.,True,1,NA,achievement,623,boss appreciated job,0
92346,325,3m,I went to the zoo and saw my favorite animals!,I went to the zoo and saw my favorite animals!,True,1,NA,nature,624,zoo favorite animal,1
92449,496,3m,Wrote a simple but touching poem and put guitar to it.,Wrote a simple but touching poem and put guitar to it.,True,1,NA,achievement,625,wrote simple touching poem guitar,0
92513,164,3m,i send to the money my grandfather.,i send to the money my grandfather.,True,1,NA,achievement,626,send money grandfather,2
92527,2537,3m,I enjoyed a really well cooked steak last week that made me happy.,I enjoyed a really well cooked steak last week that made me happy.,True,1,NA,enjoy_the_moment,627,enjoyed cooked steak,0
92668,12339,3m,I just found out that my wife and I will be having our second child.,I just found out that my wife and I will be having our second child.,True,1,NA,affection,628,found wife child,3
92691,2117,3m,I purchased a pair of new shoes and they fit me perfectly.,I purchased a pair of new shoes and they fit me perfectly.,True,1,NA,achievement,629,purchase pair shoes fit perfectly,1
92862,108,3m,My girlfriend decided to start looking for a higher paying job,My girlfriend decided to start looking for a higher paying job,True,1,NA,achievement,630,girlfriend decided started pay job,5
92926,734,3m,MY BEST FRIEND MARRIAGE FUNCTION,MY BEST FRIEND MARRIAGE FUNCTION,True,1,NA,bonding,631,friend marriage function,4
93077,1861,3m,Preparing a surprise party for my wife's birthday made me happy.,Preparing a surprise party for my wife's birthday made me happy.,True,1,NA,affection,632,prepare surprise party wife birthday,2
93084,1851,3m,My husband was stopping to get something to eat and he took the time to text me and ask me if I needed anything.,My husband was stopping to get something to eat and he took the time to text me and ask me if I needed anything.,True,1,affection,affection,633,husband stop eat text,2
93097,375,3m,We got a deep freezer.,We got a deep freezer.,True,1,NA,achievement,634,deep freezer,0
93255,7783,3m,I received praise and recognition for a special project at work.,I received praise and recognition for a special project at work.,True,1,NA,achievement,635,received praised recognition special project,0
93259,12018,3m,Watched a really good movie that made me reflect on various issues,Watched a really good movie that made me reflect on various issues,True,1,NA,leisure,636,watched movie reflect issue,0
93289,226,3m,I cleaned my entire house and it looks great,I cleaned my entire house and it looks great,True,1,achievement,achievement,637,cleaned entire house,0
93336,859,3m,I bought airplane tickets for a vacation.,I bought airplane tickets for a vacation.,True,1,NA,leisure,638,bought airplane tickets vacation,0
93445,139,3m,I found 20 dollars in my coat pocket.,I found 20 dollars in my coat pocket.,True,1,enjoy_the_moment,achievement,639,found dollar coat pocket,0
93501,972,3m,I went out to lunch with my girlfriend at macaroni grill.,I went out to lunch with my girlfriend at macaroni grill.,True,1,affection,affection,640,lunch girlfriend macaroni grilled,5
93513,164,3m,i am buying the cycle yesterday.,i am buying the cycle yesterday.,True,1,NA,achievement,641,buy cycle,0
93527,2537,3m,I went to a movie two weeks ago that I liked and this made me happy.,I went to a movie two weeks ago that I liked and this made me happy.,True,1,NA,leisure,642,movie weeks,0
93674,324,3m,when i travelled to a far off place to meet somebody.,when i travelled to a far off place to meet somebody.,True,1,NA,achievement,643,travel meet,0
93695,259,3m,My church wins first place in youth member's talent test.,My church wins first place in youth member's talent test.,True,1,NA,achievement,644,church win youth talent test,1
93719,12757,3m,Went to my folks house to celebrate my moms BD & Easter--Both within a few days of each other.,Went to my folks house to celebrate my moms BD & Easter--Both within a few days of each other.,True,1,NA,affection,645,folks house celebrated mom bd easterboth days,3
93766,9509,3m,Last week I went to Brooklyn's Botanic Garden and the cherry blossom was starting to fall. The ground was covered in all pink paddles that fell and it was truly so beautiful. The sight of it made me really happy.,Last week I went to Brooklyn's Botanic Garden and the cherry blossom was starting to fall. The ground was covered in all pink paddles that fell and it was truly so beautiful. The sight of it made me really happy.,True,3,NA,nature,646,brooklyns botanic garden cherry blossom started fall ground covered pink paddles fell beautiful sight,2
93773,26,3m,My daughter did a painting and came first at state level,My daughter did a painting and came first at state level,True,1,NA,affection,647,daughter painted level,2
94076,4234,3m,The days I had sex with my girlfriend.,The days I had sex with my girlfriend.,True,1,NA,affection,648,days sex girlfriend,5
94112,270,3m,I can fit into some of my old clothes thanks to my diet,I can fit into some of my old clothes thanks to my diet,True,1,NA,achievement,649,fit clothes diet,0
94312,5113,3m,My husband surprised me with beautiful flowers.,My husband surprised me with beautiful flowers.,True,1,NA,affection,650,husband surprise beautiful flowers,2
94341,11715,3m,My PC build worked on the first try.,My PC build worked on the first try.,True,1,NA,achievement,651,pc building,0
94463,316,3m,Took graduation photos with my girlfriend and they came out great!,Took graduation photos with my girlfriend and they came out great!,True,1,NA,affection,652,graduated photos girlfriend,4
94476,1333,3m,My parents stopped by and took my family and I out to dinner.,My parents stopped by and took my family and I out to dinner.,True,1,NA,affection,653,parents stop family dinner,4
94507,596,3m,"Had dinner at an upscale and delicious Greek restaurant with a cozy atmosphere, with family for for mother's day.","Had dinner at an upscale and delicious Greek restaurant with a cozy atmosphere, with family for for mother's day.",True,1,affection,affection,654,dinner upscale delicious greek restaurant cozy atmosphere family mother,3
